transaction_id,intervention,recovered,amount_recovered,recovery_time_hours
TXN002387,RETRY,1,100.0,51.0
TXN002388,ESCALATE,0,0.0,
TXN002389,RETRY,0,0.0,
TXN002390,REMINDER,1,122.81,69.0
TXN002391,UPDATE_CARD,1,100.0,1.0
TXN002392,RETRY,1,100.0,53.0
TXN002393,PAYMENT_LINK,0,0.0,
TXN002394,PAYMENT_LINK,1,100.0,37.0
TXN002395,RETRY,1,100.0,2.0
TXN002396,RETRY,1,100.0,69.0
TXN002397,RETRY,1,100.0,41.0
TXN002398,PAYMENT_LINK,0,0.0,
TXN002399,UPDATE_CARD,1,100.0,47.0
TXN002400,RETRY,0,0.0,
TXN002401,RETRY,1,100.0,69.0
TXN002402,UPDATE_CARD,1,100.0,66.0
TXN002403,UPDATE_CARD,1,100.0,59.0
TXN002404,PAYMENT_LINK,1,100.0,68.0
TXN002405,PAYMENT_LINK,0,0.0,
TXN002406,RETRY,1,100.0,10.0
TXN002407,UPDATE_CARD,1,100.0,13.0
TXN002408,ESCALATE,1,100.0,2.0
TXN002409,RETRY,1,100.0,15.0
TXN002410,UPDATE_CARD,1,100.0,46.0
TXN002411,REMINDER,1,100.0,57.0
TXN002412,PAYMENT_LINK,1,100.0,10.0
TXN002413,RETRY,1,100.0,22.0
TXN002414,PAYMENT_LINK,1,100.0,8.0
TXN002415,PAYMENT_LINK,1,100.0,21.0
TXN002416,PAYMENT_LINK,1,460.07,22.0
TXN002417,RETRY,1,100.0,45.0
TXN002418,RETRY,1,100.0,40.0
TXN002419,RETRY,0,0.0,
TXN002420,PAYMENT_LINK,1,100.0,30.0
TXN002421,RETRY,1,100.0,62.0
TXN002422,UPDATE_CARD,1,100.0,45.0
TXN002423,PAYMENT_LINK,0,0.0,
TXN002424,PAYMENT_LINK,1,100.0,42.0
TXN002425,PAYMENT_LINK,1,100.0,5.0
TXN002426,REMINDER,0,0.0,
TXN002427,RETRY,1,100.0,70.0
TXN002428,RETRY,0,0.0,
TXN002429,UPDATE_CARD,1,100.0,32.0
TXN002430,UPDATE_CARD,1,100.0,8.0
TXN002431,RETRY,0,0.0,
TXN002432,PAYMENT_LINK,0,0.0,
TXN002433,RETRY,1,100.0,26.0
TXN002434,PAYMENT_LINK,1,100.0,53.0
TXN002435,RETRY,1,100.0,44.0
TXN002436,PAYMENT_LINK,1,100.0,32.0
TXN002437,RETRY,1,100.0,28.0
TXN002438,RETRY,1,100.0,39.0
TXN002439,PAYMENT_LINK,0,0.0,
TXN002440,RETRY,1,100.0,18.0
TXN002441,UPDATE_CARD,0,0.0,
TXN002442,RETRY,1,100.0,11.0
TXN002443,RETRY,0,0.0,
TXN002444,UPDATE_CARD,1,100.0,20.0
TXN002445,RETRY,1,100.0,40.0
TXN002446,PAYMENT_LINK,0,0.0,
TXN002447,UPDATE_CARD,1,100.0,35.0
TXN002448,RETRY,1,100.0,69.0
TXN002449,UPDATE_CARD,1,100.0,21.0
TXN002450,RETRY,1,100.0,24.0
TXN002451,PAYMENT_LINK,1,100.0,17.0
TXN002452,PAYMENT_LINK,0,0.0,
TXN002453,RETRY,1,100.0,12.0
TXN002454,UPDATE_CARD,0,0.0,
TXN002455,PAYMENT_LINK,0,0.0,
TXN002456,ESCALATE,0,0.0,
TXN002457,UPDATE_CARD,1,100.0,46.0
TXN002458,REMINDER,0,0.0,
TXN002459,RETRY,1,100.0,25.0
TXN002460,RETRY,1,100.0,24.0
TXN002461,PAYMENT_LINK,1,100.0,65.0
TXN002462,PAYMENT_LINK,1,100.0,25.0
TXN002463,PAYMENT_LINK,1,100.0,28.0
TXN002464,PAYMENT_LINK,1,100.0,36.0
TXN002465,PAYMENT_LINK,0,0.0,
TXN002466,REMINDER,1,2133.37,66.0
TXN002467,PAYMENT_LINK,1,100.0,67.0
TXN002468,UPDATE_CARD,0,0.0,
TXN002469,UPDATE_CARD,1,114.22,48.0
TXN002470,RETRY,0,0.0,
TXN002471,PAYMENT_LINK,0,0.0,
TXN002472,RETRY,1,100.0,48.0
TXN002473,PAYMENT_LINK,0,0.0,
TXN002474,PAYMENT_LINK,1,100.0,44.0
TXN002475,PAYMENT_LINK,0,0.0,
TXN002476,PAYMENT_LINK,1,100.0,46.0
TXN002477,UPDATE_CARD,0,0.0,
TXN002478,RETRY,1,100.0,64.0
TXN002479,PAYMENT_LINK,1,100.0,71.0
TXN002480,PAYMENT_LINK,0,0.0,
TXN002481,RETRY,1,100.0,63.0
TXN002482,RETRY,1,100.0,41.0
TXN002483,PAYMENT_LINK,0,0.0,
TXN002484,PAYMENT_LINK,1,100.0,9.0
TXN002485,PAYMENT_LINK,0,0.0,
TXN002486,UPDATE_CARD,0,0.0,
TXN002487,PAYMENT_LINK,0,0.0,
TXN002488,ESCALATE,0,0.0,
TXN002489,UPDATE_CARD,0,0.0,
TXN002490,PAYMENT_LINK,0,0.0,
TXN002491,RETRY,1,100.0,66.0
TXN002492,PAYMENT_LINK,0,0.0,
TXN002493,RETRY,1,100.0,68.0
TXN002494,UPDATE_CARD,1,100.0,32.0
TXN002495,PAYMENT_LINK,0,0.0,
TXN002496,RETRY,1,100.0,29.0
TXN002497,RETRY,1,100.0,66.0
TXN002498,PAYMENT_LINK,0,0.0,
TXN002499,RETRY,0,0.0,
TXN002500,UPDATE_CARD,1,629.56,60.0
TXN002501,PAYMENT_LINK,1,100.0,39.0
TXN002502,PAYMENT_LINK,0,0.0,
TXN002503,RETRY,0,0.0,
TXN002504,RETRY,1,197.76,19.0
TXN002505,UPDATE_CARD,0,0.0,
TXN002506,PAYMENT_LINK,1,100.0,21.0
TXN002507,REMINDER,1,100.0,23.0
TXN002508,RETRY,0,0.0,
TXN002509,UPDATE_CARD,0,0.0,
TXN002510,PAYMENT_LINK,1,100.0,19.0
TXN002511,PAYMENT_LINK,0,0.0,
TXN002512,ESCALATE,1,100.0,26.0
TXN002513,RETRY,1,100.0,28.0
TXN002514,RETRY,1,100.0,64.0
TXN002515,UPDATE_CARD,0,0.0,
TXN002516,PAYMENT_LINK,1,100.0,51.0
TXN002517,RETRY,1,100.0,48.0
TXN002518,PAYMENT_LINK,1,100.0,10.0
TXN002519,PAYMENT_LINK,1,100.0,39.0
TXN002520,RETRY,1,100.0,19.0
TXN002521,PAYMENT_LINK,0,0.0,
TXN002522,REMINDER,1,100.0,19.0
TXN002523,UPDATE_CARD,1,100.0,62.0
TXN002524,PAYMENT_LINK,0,0.0,
TXN002525,PAYMENT_LINK,1,100.0,25.0
TXN002526,UPDATE_CARD,1,100.0,42.0
TXN002527,UPDATE_CARD,0,0.0,
TXN002528,PAYMENT_LINK,1,100.0,30.0
TXN002529,UPDATE_CARD,1,100.0,5.0
TXN002530,RETRY,0,0.0,
TXN002531,RETRY,1,100.0,21.0
TXN002532,RETRY,1,100.0,50.0
TXN002533,RETRY,1,100.0,6.0
TXN002534,PAYMENT_LINK,0,0.0,
TXN002535,PAYMENT_LINK,0,0.0,
TXN002536,PAYMENT_LINK,1,100.0,1.0
TXN002537,PAYMENT_LINK,1,100.0,57.0
TXN002538,PAYMENT_LINK,1,100.0,30.0
TXN002539,PAYMENT_LINK,0,0.0,
TXN002540,PAYMENT_LINK,0,0.0,
TXN002541,RETRY,1,100.0,37.0
TXN002542,RETRY,1,100.0,48.0
TXN002543,UPDATE_CARD,1,100.0,1.0
TXN002544,ESCALATE,0,0.0,
TXN002545,RETRY,1,100.0,46.0
TXN002546,RETRY,1,100.0,67.0
TXN002547,PAYMENT_LINK,0,0.0,
TXN002548,RETRY,1,127.01,56.0
TXN002549,PAYMENT_LINK,0,0.0,
TXN002550,PAYMENT_LINK,0,0.0,
TXN002551,PAYMENT_LINK,0,0.0,
TXN002552,PAYMENT_LINK,0,0.0,
TXN002553,UPDATE_CARD,1,100.0,32.0
TXN002554,REMINDER,1,100.0,60.0
TXN002555,UPDATE_CARD,1,100.0,28.0
TXN002556,REMINDER,0,0.0,
TXN002557,RETRY,0,0.0,
TXN002558,PAYMENT_LINK,1,100.0,26.0
TXN002559,PAYMENT_LINK,0,0.0,
TXN002560,PAYMENT_LINK,1,100.0,17.0
TXN002561,PAYMENT_LINK,0,0.0,
TXN002562,UPDATE_CARD,1,100.0,56.0
TXN002563,RETRY,1,100.0,64.0
TXN002564,PAYMENT_LINK,0,0.0,
TXN002565,REMINDER,1,100.0,38.0
TXN002566,PAYMENT_LINK,0,0.0,
TXN002567,PAYMENT_LINK,1,100.0,16.0
TXN002568,RETRY,1,100.0,51.0
TXN002569,PAYMENT_LINK,1,100.0,27.0
TXN002570,RETRY,1,100.0,51.0
TXN002571,PAYMENT_LINK,1,100.0,16.0
TXN002572,PAYMENT_LINK,0,0.0,
TXN002573,RETRY,1,100.0,40.0
TXN002574,PAYMENT_LINK,0,0.0,
TXN002575,RETRY,0,0.0,
TXN002576,RETRY,0,0.0,
TXN002577,UPDATE_CARD,0,0.0,
TXN002578,PAYMENT_LINK,1,100.0,24.0
TXN002579,PAYMENT_LINK,0,0.0,
TXN002580,PAYMENT_LINK,0,0.0,
TXN002581,UPDATE_CARD,1,100.0,20.0
TXN002582,REMINDER,0,0.0,
TXN002583,PAYMENT_LINK,1,100.0,41.0
TXN002584,RETRY,1,100.0,41.0
TXN002585,PAYMENT_LINK,1,100.0,23.0
TXN002586,UPDATE_CARD,1,100.0,38.0
TXN002587,PAYMENT_LINK,0,0.0,
TXN002588,PAYMENT_LINK,0,0.0,
TXN002589,PAYMENT_LINK,1,100.0,62.0
TXN002590,RETRY,1,100.0,12.0
TXN002591,RETRY,1,100.0,30.0
TXN002592,PAYMENT_LINK,1,100.0,65.0
TXN002593,PAYMENT_LINK,1,100.0,41.0
TXN002594,PAYMENT_LINK,1,100.0,20.0
TXN002595,RETRY,1,100.0,6.0
TXN002596,ESCALATE,0,0.0,
TXN002597,RETRY,1,100.0,10.0
TXN002598,RETRY,1,100.0,51.0
TXN002599,ESCALATE,1,100.0,38.0
TXN002600,RETRY,1,100.0,1.0
TXN002601,UPDATE_CARD,1,100.0,8.0
TXN002602,RETRY,1,287.47,63.0
TXN002603,UPDATE_CARD,1,100.0,33.0
TXN002604,PAYMENT_LINK,0,0.0,
TXN002605,RETRY,1,100.0,31.0
TXN002606,UPDATE_CARD,1,100.0,21.0
TXN002607,RETRY,0,0.0,
TXN002608,UPDATE_CARD,0,0.0,
TXN002609,RETRY,1,100.0,35.0
TXN002610,RETRY,0,0.0,
TXN002611,RETRY,0,0.0,
TXN002612,PAYMENT_LINK,0,0.0,
TXN002613,PAYMENT_LINK,0,0.0,
TXN002614,PAYMENT_LINK,1,100.0,45.0
TXN002615,RETRY,1,100.0,59.0
TXN002616,REMINDER,0,0.0,
TXN002617,RETRY,1,100.0,12.0
TXN002618,PAYMENT_LINK,0,0.0,
TXN002619,ESCALATE,0,0.0,
TXN002620,REMINDER,1,100.0,49.0
TXN002621,PAYMENT_LINK,0,0.0,
TXN002622,UPDATE_CARD,0,0.0,
TXN002623,RETRY,1,100.0,52.0
TXN002624,UPDATE_CARD,0,0.0,
TXN002625,PAYMENT_LINK,0,0.0,
TXN002626,UPDATE_CARD,1,123.31,49.0
TXN002627,PAYMENT_LINK,1,100.0,64.0
TXN002628,PAYMENT_LINK,0,0.0,
TXN002629,PAYMENT_LINK,0,0.0,
TXN002630,PAYMENT_LINK,1,100.0,7.0
TXN002631,PAYMENT_LINK,1,100.0,72.0
TXN002632,UPDATE_CARD,0,0.0,
TXN002633,RETRY,1,100.0,24.0
TXN002634,ESCALATE,0,0.0,
TXN002635,UPDATE_CARD,1,100.0,47.0
TXN002636,RETRY,1,100.0,8.0
TXN002637,RETRY,1,100.0,54.0
TXN002638,UPDATE_CARD,1,100.0,9.0
TXN002639,RETRY,1,100.0,3.0
TXN002640,RETRY,1,100.0,54.0
TXN002641,REMINDER,1,100.0,21.0
TXN002642,RETRY,0,0.0,
TXN002643,REMINDER,1,299.99,47.0
TXN002644,RETRY,1,100.0,68.0
TXN002645,PAYMENT_LINK,0,0.0,
TXN002646,UPDATE_CARD,1,100.0,16.0
TXN002647,PAYMENT_LINK,0,0.0,
TXN002648,RETRY,1,100.0,11.0
TXN002649,RETRY,1,100.0,29.0
TXN002650,UPDATE_CARD,0,0.0,
TXN002651,PAYMENT_LINK,1,100.0,48.0
TXN002652,RETRY,0,0.0,
TXN002653,RETRY,0,0.0,
TXN002654,PAYMENT_LINK,0,0.0,
TXN002655,PAYMENT_LINK,0,0.0,
TXN002656,PAYMENT_LINK,1,100.0,2.0
TXN002657,PAYMENT_LINK,0,0.0,
TXN002658,UPDATE_CARD,1,100.0,49.0
TXN002659,PAYMENT_LINK,0,0.0,
TXN002660,UPDATE_CARD,1,100.0,48.0
TXN002661,RETRY,1,100.0,37.0
TXN002662,UPDATE_CARD,0,0.0,
TXN002663,PAYMENT_LINK,1,100.0,48.0
TXN002664,PAYMENT_LINK,1,100.0,29.0
TXN002665,REMINDER,0,0.0,
TXN002666,RETRY,1,100.0,29.0
TXN002667,UPDATE_CARD,1,100.0,58.0
TXN002668,UPDATE_CARD,0,0.0,
TXN002669,PAYMENT_LINK,0,0.0,
TXN002670,PAYMENT_LINK,1,100.0,27.0
TXN002671,PAYMENT_LINK,0,0.0,
TXN002672,UPDATE_CARD,1,100.0,49.0
TXN002673,PAYMENT_LINK,0,0.0,
TXN002674,PAYMENT_LINK,1,100.0,68.0
TXN002675,PAYMENT_LINK,1,100.0,42.0
TXN002676,UPDATE_CARD,1,100.0,59.0
TXN002677,PAYMENT_LINK,1,100.0,44.0
TXN002678,ESCALATE,0,0.0,
TXN002679,RETRY,1,100.0,23.0
TXN002680,RETRY,1,100.0,8.0
TXN002681,PAYMENT_LINK,0,0.0,
TXN002682,PAYMENT_LINK,1,100.0,14.0
TXN002683,UPDATE_CARD,1,100.0,71.0
TXN002684,PAYMENT_LINK,1,100.0,7.0
TXN002685,RETRY,1,100.0,9.0
TXN002686,PAYMENT_LINK,0,0.0,
TXN002687,PAYMENT_LINK,1,100.0,17.0
TXN002688,RETRY,1,100.0,44.0
TXN002689,RETRY,1,100.0,46.0
TXN002690,PAYMENT_LINK,1,100.0,58.0
TXN002691,RETRY,1,100.0,28.0
TXN002692,PAYMENT_LINK,0,0.0,
TXN002693,RETRY,0,0.0,
TXN002694,UPDATE_CARD,1,100.0,26.0
TXN002695,PAYMENT_LINK,0,0.0,
TXN002696,UPDATE_CARD,1,100.0,34.0
TXN002697,REMINDER,1,100.0,19.0
TXN002698,UPDATE_CARD,0,0.0,
TXN002699,RETRY,1,100.0,13.0
TXN002700,RETRY,1,100.0,5.0
TXN002701,ESCALATE,0,0.0,
TXN002702,PAYMENT_LINK,0,0.0,
TXN002703,UPDATE_CARD,1,100.0,29.0
TXN002704,REMINDER,1,100.0,72.0
TXN002705,RETRY,1,100.0,26.0
TXN002706,RETRY,1,100.0,57.0
TXN002707,UPDATE_CARD,0,0.0,
TXN002708,PAYMENT_LINK,1,100.0,28.0
TXN002709,PAYMENT_LINK,1,100.0,62.0
TXN002710,PAYMENT_LINK,0,0.0,
TXN002711,RETRY,1,100.0,59.0
TXN002712,REMINDER,1,100.0,31.0
TXN002713,RETRY,0,0.0,
TXN002714,PAYMENT_LINK,1,100.0,49.0
TXN002715,RETRY,0,0.0,
TXN002716,ESCALATE,0,0.0,
TXN002717,RETRY,1,100.0,37.0
TXN002718,PAYMENT_LINK,1,1350.66,15.0
TXN002719,PAYMENT_LINK,0,0.0,
TXN002720,ESCALATE,1,100.0,69.0
TXN002721,UPDATE_CARD,0,0.0,
TXN002722,PAYMENT_LINK,0,0.0,
TXN002723,RETRY,1,100.0,70.0
TXN002724,PAYMENT_LINK,1,100.0,23.0
TXN002725,PAYMENT_LINK,0,0.0,
TXN002726,RETRY,0,0.0,
TXN002727,RETRY,0,0.0,
TXN002728,REMINDER,1,100.0,47.0
TXN002729,PAYMENT_LINK,0,0.0,
TXN002730,PAYMENT_LINK,1,100.0,16.0
TXN002731,REMINDER,1,100.0,59.0
TXN002732,RETRY,1,100.0,47.0
TXN002733,RETRY,1,100.0,30.0
TXN002734,PAYMENT_LINK,0,0.0,
TXN002735,RETRY,0,0.0,
TXN002736,UPDATE_CARD,0,0.0,
TXN002737,PAYMENT_LINK,0,0.0,
TXN002738,PAYMENT_LINK,1,100.0,8.0
TXN002739,UPDATE_CARD,1,106.56,52.0
TXN002740,RETRY,1,100.0,18.0
TXN002741,UPDATE_CARD,1,100.0,58.0
TXN002742,RETRY,0,0.0,
TXN002743,PAYMENT_LINK,0,0.0,
TXN002744,RETRY,1,100.0,48.0
TXN002745,PAYMENT_LINK,1,100.0,45.0
TXN002746,UPDATE_CARD,1,100.0,54.0
TXN002747,RETRY,1,100.0,46.0
TXN002748,PAYMENT_LINK,1,100.0,31.0
TXN002749,RETRY,1,100.0,37.0
TXN002750,UPDATE_CARD,1,100.0,16.0
TXN002751,RETRY,1,100.0,46.0
TXN002752,UPDATE_CARD,0,0.0,
TXN002753,RETRY,1,100.0,61.0
TXN002754,PAYMENT_LINK,1,100.0,46.0
TXN002755,RETRY,1,100.0,51.0
TXN002756,PAYMENT_LINK,1,100.0,62.0
TXN002757,RETRY,1,100.0,35.0
TXN002758,PAYMENT_LINK,1,100.0,42.0
TXN002759,PAYMENT_LINK,1,487.0,45.0
TXN002760,RETRY,0,0.0,
TXN002761,UPDATE_CARD,1,100.0,47.0
TXN002762,RETRY,1,100.0,30.0
TXN002763,PAYMENT_LINK,1,100.0,24.0
TXN002764,PAYMENT_LINK,0,0.0,
TXN002765,UPDATE_CARD,0,0.0,
TXN002766,UPDATE_CARD,0,0.0,
TXN002767,RETRY,1,100.0,23.0
TXN002768,PAYMENT_LINK,0,0.0,
TXN002769,RETRY,1,100.0,37.0
TXN002770,PAYMENT_LINK,0,0.0,
TXN002771,PAYMENT_LINK,0,0.0,
TXN002772,PAYMENT_LINK,1,100.0,7.0
TXN002773,RETRY,1,184.99,42.0
TXN002774,RETRY,0,0.0,
TXN002775,RETRY,0,0.0,
TXN002776,RETRY,1,100.0,44.0
TXN002777,RETRY,1,100.0,64.0
TXN002778,PAYMENT_LINK,0,0.0,
TXN002779,PAYMENT_LINK,0,0.0,
TXN002780,PAYMENT_LINK,1,100.0,1.0
TXN002781,PAYMENT_LINK,1,100.0,43.0
TXN002782,RETRY,0,0.0,
TXN002783,PAYMENT_LINK,1,100.0,50.0
TXN002784,RETRY,0,0.0,
TXN002785,PAYMENT_LINK,0,0.0,
TXN002786,PAYMENT_LINK,1,100.0,51.0
TXN002787,RETRY,1,100.0,16.0
TXN002788,PAYMENT_LINK,1,100.0,39.0
TXN002789,RETRY,1,100.0,15.0
TXN002790,UPDATE_CARD,0,0.0,
TXN002791,REMINDER,1,100.0,53.0
TXN002792,PAYMENT_LINK,0,0.0,
TXN002793,PAYMENT_LINK,1,100.0,6.0
TXN002794,UPDATE_CARD,0,0.0,
TXN002795,PAYMENT_LINK,1,100.0,69.0
TXN002796,RETRY,1,100.0,40.0
TXN002797,PAYMENT_LINK,0,0.0,
TXN002798,RETRY,1,100.0,69.0
TXN002799,RETRY,1,101.29,7.0
TXN002800,PAYMENT_LINK,0,0.0,
TXN002801,RETRY,1,100.0,4.0
TXN002802,RETRY,1,100.0,50.0
TXN002803,ESCALATE,0,0.0,
TXN002804,RETRY,1,100.0,12.0
TXN002805,RETRY,1,100.0,65.0
TXN002806,RETRY,1,100.0,27.0
TXN002807,PAYMENT_LINK,0,0.0,
TXN002808,PAYMENT_LINK,0,0.0,
TXN002809,RETRY,0,0.0,
TXN002810,RETRY,1,100.0,32.0
TXN002811,PAYMENT_LINK,1,100.0,51.0
TXN002812,RETRY,1,100.0,17.0
TXN002813,RETRY,1,100.0,34.0
TXN002814,PAYMENT_LINK,0,0.0,
TXN002815,RETRY,1,100.0,24.0
TXN002816,REMINDER,1,100.0,54.0
TXN002817,RETRY,1,100.0,18.0
TXN002818,PAYMENT_LINK,0,0.0,
TXN002819,PAYMENT_LINK,1,100.0,46.0
TXN002820,UPDATE_CARD,0,0.0,
TXN002821,PAYMENT_LINK,0,0.0,
TXN002822,PAYMENT_LINK,0,0.0,
TXN002823,PAYMENT_LINK,1,100.0,1.0
TXN002824,PAYMENT_LINK,1,100.0,59.0
TXN002825,PAYMENT_LINK,0,0.0,
TXN002826,PAYMENT_LINK,0,0.0,
TXN002827,PAYMENT_LINK,1,100.0,57.0
TXN002828,RETRY,1,100.0,66.0
TXN002829,UPDATE_CARD,0,0.0,
TXN002830,RETRY,0,0.0,
TXN002831,RETRY,0,0.0,
TXN002832,PAYMENT_LINK,1,100.0,14.0
TXN002833,RETRY,1,100.0,66.0
TXN002834,PAYMENT_LINK,0,0.0,
TXN002835,RETRY,1,100.0,25.0
TXN002836,REMINDER,0,0.0,
TXN002837,UPDATE_CARD,1,100.0,12.0
TXN002838,UPDATE_CARD,1,100.0,9.0
TXN002839,PAYMENT_LINK,1,100.0,31.0
TXN002840,PAYMENT_LINK,1,100.0,53.0
TXN002841,UPDATE_CARD,1,100.0,43.0
TXN002842,PAYMENT_LINK,0,0.0,
TXN002843,RETRY,1,143.0,42.0
TXN002844,PAYMENT_LINK,1,100.0,72.0
TXN002845,PAYMENT_LINK,1,100.0,48.0
TXN002846,UPDATE_CARD,1,100.0,67.0
TXN002847,RETRY,1,100.0,66.0
TXN002848,REMINDER,1,100.0,16.0
TXN002849,RETRY,1,100.0,16.0
TXN002850,RETRY,1,100.0,31.0
TXN002851,RETRY,1,100.0,58.0
TXN002852,UPDATE_CARD,1,100.0,28.0
TXN002853,PAYMENT_LINK,1,100.0,4.0
TXN002854,RETRY,0,0.0,
TXN002855,REMINDER,0,0.0,
TXN002856,PAYMENT_LINK,1,100.0,18.0
TXN002857,PAYMENT_LINK,1,100.0,47.0
TXN002858,PAYMENT_LINK,0,0.0,
TXN002859,RETRY,0,0.0,
TXN002860,RETRY,1,100.0,36.0
TXN002861,RETRY,0,0.0,
TXN002862,RETRY,0,0.0,
TXN002863,RETRY,1,100.0,29.0
TXN002864,UPDATE_CARD,1,100.0,16.0
TXN002865,RETRY,0,0.0,
TXN002866,ESCALATE,0,0.0,
TXN002867,RETRY,1,100.0,66.0
TXN002868,RETRY,1,100.0,59.0
TXN002869,PAYMENT_LINK,0,0.0,
TXN002870,RETRY,1,100.0,55.0
TXN002871,PAYMENT_LINK,0,0.0,
TXN002872,RETRY,1,100.0,33.0
TXN002873,PAYMENT_LINK,0,0.0,
TXN002874,PAYMENT_LINK,0,0.0,
TXN002875,PAYMENT_LINK,0,0.0,
TXN002876,PAYMENT_LINK,0,0.0,
TXN002877,UPDATE_CARD,1,100.0,65.0
TXN002878,PAYMENT_LINK,1,100.0,42.0
TXN002879,UPDATE_CARD,1,100.0,23.0
TXN002880,RETRY,1,100.0,27.0
TXN002881,RETRY,1,100.0,32.0
TXN002882,PAYMENT_LINK,0,0.0,
TXN002883,PAYMENT_LINK,0,0.0,
TXN002884,PAYMENT_LINK,0,0.0,
TXN002885,RETRY,1,100.0,32.0
TXN002886,PAYMENT_LINK,1,100.0,7.0
TXN002887,RETRY,1,100.0,71.0
TXN002888,REMINDER,1,100.0,69.0
TXN002889,RETRY,0,0.0,
TXN002890,PAYMENT_LINK,0,0.0,
TXN002891,RETRY,1,100.0,48.0
TXN002892,PAYMENT_LINK,0,0.0,
TXN002893,PAYMENT_LINK,1,100.0,57.0
TXN002894,PAYMENT_LINK,1,100.0,71.0
TXN002895,REMINDER,1,100.0,37.0
TXN002896,PAYMENT_LINK,1,100.0,55.0
TXN002897,PAYMENT_LINK,1,100.0,41.0
TXN002898,PAYMENT_LINK,1,100.0,20.0
TXN002899,RETRY,0,0.0,
TXN002900,PAYMENT_LINK,0,0.0,
TXN002901,UPDATE_CARD,1,100.0,34.0
TXN002902,RETRY,1,100.0,62.0
TXN002903,PAYMENT_LINK,1,100.0,19.0
TXN002904,PAYMENT_LINK,1,100.0,43.0
TXN002905,RETRY,1,100.0,69.0
TXN002906,ESCALATE,1,100.0,63.0
TXN002907,RETRY,1,100.0,10.0
TXN002908,PAYMENT_LINK,1,100.0,13.0
TXN002909,PAYMENT_LINK,1,100.0,5.0
TXN002910,REMINDER,0,0.0,
TXN002911,PAYMENT_LINK,0,0.0,
TXN002912,PAYMENT_LINK,1,100.0,59.0
TXN002913,PAYMENT_LINK,1,100.0,15.0
TXN002914,RETRY,1,100.0,1.0
TXN002915,RETRY,1,100.0,38.0
TXN002916,RETRY,1,100.0,53.0
TXN002917,UPDATE_CARD,1,100.0,52.0
TXN002918,RETRY,1,100.0,1.0
TXN002919,RETRY,0,0.0,
TXN002920,PAYMENT_LINK,1,100.0,58.0
TXN002921,UPDATE_CARD,1,100.0,40.0
TXN002922,PAYMENT_LINK,0,0.0,
TXN002923,RETRY,0,0.0,
TXN002924,PAYMENT_LINK,1,100.0,6.0
TXN002925,PAYMENT_LINK,0,0.0,
TXN002926,RETRY,1,100.0,31.0
TXN002927,PAYMENT_LINK,1,100.0,8.0
TXN002928,PAYMENT_LINK,1,100.0,5.0
TXN002929,PAYMENT_LINK,0,0.0,
TXN002930,RETRY,1,100.0,17.0
TXN002931,PAYMENT_LINK,0,0.0,
TXN002932,PAYMENT_LINK,1,100.0,9.0
TXN002933,UPDATE_CARD,1,648.98,14.0
TXN002934,PAYMENT_LINK,1,100.0,26.0
TXN002935,RETRY,1,100.0,62.0
TXN002936,RETRY,1,100.0,25.0
TXN002937,PAYMENT_LINK,1,100.0,36.0
TXN002938,UPDATE_CARD,1,128.94,33.0
TXN002939,PAYMENT_LINK,1,100.0,3.0
TXN002940,PAYMENT_LINK,1,100.0,11.0
TXN002941,PAYMENT_LINK,1,100.0,58.0
TXN002942,UPDATE_CARD,1,100.0,64.0
TXN002943,PAYMENT_LINK,1,100.0,18.0
TXN002944,RETRY,1,100.0,47.0
TXN002945,PAYMENT_LINK,0,0.0,
TXN002946,RETRY,0,0.0,
TXN002947,UPDATE_CARD,1,100.0,50.0
TXN002948,PAYMENT_LINK,0,0.0,
TXN002949,PAYMENT_LINK,1,100.0,29.0
TXN002950,PAYMENT_LINK,0,0.0,
TXN002951,ESCALATE,1,100.0,2.0
TXN002952,RETRY,1,100.0,25.0
TXN002953,UPDATE_CARD,1,100.0,19.0
TXN002954,RETRY,1,100.0,40.0
TXN002955,PAYMENT_LINK,0,0.0,
TXN002956,PAYMENT_LINK,1,100.0,65.0
TXN002957,UPDATE_CARD,1,100.0,62.0
TXN002958,PAYMENT_LINK,0,0.0,
TXN002959,RETRY,0,0.0,
TXN002960,RETRY,0,0.0,
TXN002961,PAYMENT_LINK,1,100.0,69.0
TXN002962,PAYMENT_LINK,0,0.0,
TXN002963,RETRY,0,0.0,
TXN002964,PAYMENT_LINK,1,100.0,17.0
TXN002965,UPDATE_CARD,1,100.0,53.0
TXN002966,PAYMENT_LINK,1,100.0,53.0
TXN002967,RETRY,0,0.0,
TXN002968,RETRY,1,100.0,22.0
TXN002969,PAYMENT_LINK,0,0.0,
TXN002970,PAYMENT_LINK,0,0.0,
TXN002971,ESCALATE,0,0.0,
TXN002972,UPDATE_CARD,1,100.0,10.0
TXN002973,RETRY,1,100.0,53.0
TXN002974,PAYMENT_LINK,1,100.0,48.0
TXN002975,PAYMENT_LINK,1,100.0,31.0
TXN002976,RETRY,1,100.0,37.0
TXN002977,PAYMENT_LINK,1,100.0,28.0
TXN002978,PAYMENT_LINK,0,0.0,
TXN002979,PAYMENT_LINK,1,100.0,70.0
TXN002980,PAYMENT_LINK,1,100.0,14.0
TXN002981,RETRY,0,0.0,
TXN002982,RETRY,1,100.0,25.0
TXN002983,UPDATE_CARD,1,100.0,39.0
TXN002984,RETRY,1,206.86,66.0
TXN002985,PAYMENT_LINK,0,0.0,
