transaction_id,amount,failure_type,recovery_probability,action,approved,reason,customer_message,timestamp,attempt_number,retry_count,amount_recovered
,100.0,TIMEOUT,0.6813,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.541014,,,
,100.0,TIMEOUT,0.4145,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.561035,,,
,100.0,BANK_DECLINED,0.4547,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.583021,,,
,100.0,INSUFFICIENT_FUNDS,0.2092,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.601082,,,
,100.0,TIMEOUT,0.5764,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.621981,,,
,173.96,NETWORK_ERROR,0.9445,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹173.96 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:03.638936,,,
,100.0,NETWORK_ERROR,0.7666,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.664273,,,
,100.0,CARD_EXPIRED,0.4957,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.678427,,,
,100.0,NETWORK_ERROR,0.7784,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.699047,,,
,100.0,BANK_DECLINED,0.6218,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.719989,,,
,100.0,NETWORK_ERROR,0.4313,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.738007,,,
,100.0,BANK_DECLINED,0.9314,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.758013,,,
,303.08,NETWORK_ERROR,0.9276,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹303.08 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:03.776989,,,
,100.0,CARD_EXPIRED,0.7594,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.791653,,,
,100.0,UNKNOWN_ERROR,0.2906,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.797674,,,
,100.0,NETWORK_ERROR,0.4655,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.803804,,,
,100.0,INSUFFICIENT_FUNDS,0.4202,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.811776,,,
,165.24,INSUFFICIENT_FUNDS,0.7341,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹165.24 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.819915,,,
,100.0,CARD_EXPIRED,0.844,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:03.828736,,,
,100.0,BANK_DECLINED,0.7232,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.836731,,,
,100.0,LIMIT_EXCEEDED,0.1882,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.844697,,,
,100.0,TIMEOUT,0.6888,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.852686,,,
,100.0,TIMEOUT,0.823,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:03.860737,,,
,100.0,TIMEOUT,0.5601,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.868750,,,
,100.0,NETWORK_ERROR,0.9081,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:03.874696,,,
,100.0,LIMIT_EXCEEDED,0.5509,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.880618,,,
,100.0,BANK_DECLINED,0.4928,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.886586,,,
,100.0,LIMIT_EXCEEDED,0.6704,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.892768,,,
,100.0,CARD_EXPIRED,0.6467,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.900697,,,
,100.0,NETWORK_ERROR,0.7989,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.907665,,,
,417.87,INSUFFICIENT_FUNDS,0.7393,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹417.87 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.913685,,,
,100.0,NETWORK_ERROR,0.9361,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:03.919598,,,
,100.0,TIMEOUT,0.6967,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.925517,,,
,100.0,INSUFFICIENT_FUNDS,0.3671,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.933756,,,
,100.0,LIMIT_EXCEEDED,0.448,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.941678,,,
,100.0,LIMIT_EXCEEDED,0.6429,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.949738,,,
,100.0,INSUFFICIENT_FUNDS,0.5807,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.957702,,,
,100.0,NETWORK_ERROR,0.8736,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:03.965799,,,
,100.0,UNKNOWN_ERROR,0.4314,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:03.973724,,,
,100.0,TIMEOUT,0.646,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:03.994004,,,
,100.0,TIMEOUT,0.6319,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.025285,,,
,100.0,BANK_DECLINED,0.4749,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:04.034030,,,
,100.0,BANK_DECLINED,0.6782,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.040660,,,
,100.0,INSUFFICIENT_FUNDS,0.3975,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:04.046571,,,
,100.0,BANK_DECLINED,0.6821,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.052661,,,
,100.0,NETWORK_ERROR,0.6145,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.060776,,,
,100.0,BANK_DECLINED,0.6102,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.068653,,,
,100.0,TIMEOUT,0.7448,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.080848,,,
,100.0,NETWORK_ERROR,0.9215,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:04.086824,,,
,100.0,TIMEOUT,0.7727,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.094716,,,
,100.0,CARD_EXPIRED,0.8609,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:04.102690,,,
,100.0,INSUFFICIENT_FUNDS,0.2246,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:04.110707,,,
,100.0,CARD_EXPIRED,0.6812,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:04.118708,,,
,100.0,LIMIT_EXCEEDED,0.2532,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:04.134102,,,
